Amount,QTY,Cost,Date Consolidated,ProductID
7564.908899999998,779,4944.655,3/31/2017,A1066
1942.8913999999995,174,1412.773,3/31/2017,A1067
24996.331100000007,2768,15716.406000000004,3/31/2017,A1068
1678.9489999999998,168,711.5680000000001,3/31/2017,A1069
332.812,90,159.95699999999997,3/31/2017,A107
1623.963,199,1061.854,3/31/2017,A1070
55.711800000000004,5,41.925,3/31/2017,A1071
1948.458,206,1069.401,3/31/2017,A1072
5134.637999999997,668,2522.7049999999995,3/31/2017,A1073
3561.237000000001,434,2345.804,3/31/2017,A1074
838.1790000000001,91,606.439,3/31/2017,A1075
325.46999999999997,149,183.522,3/31/2017,A1076
19000.480100000008,2307,11863.948999999999,3/31/2017,A1077
502.6542,130,300.444,3/31/2017,A108
6.586,1,4.836,3/31/2017,A1084
130.618,17,88.009,3/31/2017,A1086
21.567999999999998,4,10.716,3/31/2017,A1088
65.006,27,48.89,3/31/2017,A1089
692.8403000000001,428,495.016,3/31/2017,A109
35.088,1,7.814,3/31/2017,A1090
3.0380000000000003,1,1.993,3/31/2017,A1091
1163.315,88,697.993,3/31/2017,A1092
6.32,1,3.3,3/31/2017,A1094
54.1411,37,41.647,3/31/2017,A1096
203.487,185,108.77799999999999,3/31/2017,A1098
15.082,2,0.0,3/31/2017,A1099
502.84700000000004,218,231.59900000000002,3/31/2017,A110
25.569000000000003,3,17.67,3/31/2017,A1101
66.055,6,31.093000000000004,3/31/2017,A1102
15.582,6,9.96,3/31/2017,A1104
628.67,76,181.06,3/31/2017,A1106
388.36899999999997,35,168.43900000000002,3/31/2017,A1108
96.605,26,31.8,3/31/2017,A111
116.92,2,14.03,3/31/2017,A1110
55.266000000000005,8,38.018,3/31/2017,A1112
603.6342,50,464.334,3/31/2017,A1114
26.253,8,9.116,3/31/2017,A1116
165.68099999999998,18,98.434,3/31/2017,A1117
186.662,24,143.933,3/31/2017,A1119
160.475,42,103.939,3/31/2017,A112
66.913,6,48.738,3/31/2017,A1122
50.155,38,17.143,3/31/2017,A1124
296.042,40,184.847,3/31/2017,A1128
47.79699999999999,11,17.073,3/31/2017,A113
87.77199999999999,21,37.099,3/31/2017,A1130
171.618,95,53.908,3/31/2017,A1132
115.006,12,69.8,3/31/2017,A1134
662.605,51,467.189,3/31/2017,A1136
26.991,3,16.864,3/31/2017,A1137
269.115,32,174.46,3/31/2017,A1139
2096.4410000000003,1979,1375.7320000000002,3/31/2017,A114
53.683,8,17.769000000000002,3/31/2017,A1142
31.383000000000003,20,13.46,3/31/2017,A1143
6.206,1,4.4030000000000005,3/31/2017,A1145
52.0442,6,40.034,3/31/2017,A1149
2008.8649999999996,1893,1028.114,3/31/2017,A115
5.59,1,3.94,3/31/2017,A1151
6.6610000000000005,1,4.398,3/31/2017,A1153
358.366,52,181.606,3/31/2017,A1154
227.178,80,191.822,3/31/2017,A1156
103.72399999999999,11,45.786,3/31/2017,A1158
3083.2441999999996,2932,1589.5259999999998,3/31/2017,A116
333.92099999999994,131,216.132,3/31/2017,A1160
66.965,21,44.016999999999996,3/31/2017,A1163
414.394,65,133.191,3/31/2017,A1164
1284.9379999999999,345,612.3460000000002,3/31/2017,A117
1653.585,169,889.3760000000001,3/31/2017,A1177
239.201,27,133.164,3/31/2017,A1178
478.8992,3,368.384,3/31/2017,A1179
1554.9715999999999,1283,1050.3350000000003,3/31/2017,A118
1585.9789999999998,170,1055.028,3/31/2017,A1181
56.321000000000005,7,33.143,3/31/2017,A1182
219.71100000000004,120,163.58299999999997,3/31/2017,A119
71.53689999999999,13,42.963,3/31/2017,A1190
226.66,52,96.37,3/31/2017,A1194
168.14800000000002,85,53.94500000000001,3/31/2017,A1197
131.3547,78,79.562,3/31/2017,A1198
1246.2109999999998,366,702.839,3/31/2017,A1199
396.30000000000007,34,214.013,3/31/2017,A120
78.41019999999999,13,20.56,3/31/2017,A1200
235.01440000000008,56,129.712,3/31/2017,A1201
795.5599000000001,159,407.98100000000005,3/31/2017,A1202
223.28599999999997,93,120.53500000000001,3/31/2017,A1203
313.8349,54,215.253,3/31/2017,A1204
1491.903,290,1084.525,3/31/2017,A1205
23.728799999999996,10,19.530000000000005,3/31/2017,A1207
121.048,100,69.05000000000001,3/31/2017,A121
338.4719,82,195.788,3/31/2017,A1210
17.082,7,9.403000000000002,3/31/2017,A1211
462.4443,99,295.53299999999984,3/31/2017,A1212
114.52009999999999,24,71.81900000000002,3/31/2017,A1213
237.224,56,126.046,3/31/2017,A1214
610.64,154,382.8570000000001,3/31/2017,A1216
585.1441000000001,96,336.54,3/31/2017,A1217
3634.512,460,2320.6080000000006,3/31/2017,A1218
4625.209699999999,629,3033.8000000000006,3/31/2017,A1219
100.1189,53,70.30799999999999,3/31/2017,A122
254.7731,201,133.353,3/31/2017,A1220
202.633,177,94.67,3/31/2017,A1221
1249.2431,1484,776.293,3/31/2017,A1222
1847.2664000000002,1778,1218.6909999999996,3/31/2017,A1223
2788.731399999999,438,1934.383,3/31/2017,A1224
243.29999999999998,85,106.426,3/31/2017,A1225
2939.266,385,1700.305,3/31/2017,A1226
15133.7723,1615,9613.096999999992,3/31/2017,A1227
116.825,22,71.789,3/31/2017,A123
562.5448,94,432.269,3/31/2017,A1230
359.59929999999997,79,215.088,3/31/2017,A1232
270.01709999999997,75,167.65300000000002,3/31/2017,A1233
535.014,115,140.18899999999996,3/31/2017,A1234
1403.8916000000002,444,808.8520000000001,3/31/2017,A1235
352.84029999999996,103,172.479,3/31/2017,A1236
546.6719,65,418.38000000000005,3/31/2017,A1237
340.79699999999997,40,51.909000000000006,3/31/2017,A1238
60.945,38,38.507,3/31/2017,A1239
290.16,48,222.087,3/31/2017,A124
536.215,131,275.59999999999997,3/31/2017,A1240
213.362,51,147.342,3/31/2017,A1242
3589.1474000000003,2979,2386.656,3/31/2017,A1243
2711.0528999999997,517,1680.3820000000003,3/31/2017,A1244
3678.1828000000014,3321,2310.972,3/31/2017,A1245
1789.5418,439,940.7699999999999,3/31/2017,A1246
275.69599999999997,54,150.548,3/31/2017,A1247
11.649000000000001,3,8.52,3/31/2017,A1248
165.136,21,141.844,3/31/2017,A1249
505.944,79,325.375,3/31/2017,A125
676.7660000000001,177,228.553,3/31/2017,A1251
36.505,47,3.7439999999999998,3/31/2017,A1252
115.55000000000001,17,74.20400000000001,3/31/2017,A1253
52.68600000000001,6,33.414,3/31/2017,A1254
480.98800000000006,77,322.14399999999995,3/31/2017,A126
156.562,45,89.4,3/31/2017,A1263
5.531000000000001,4,3.403,3/31/2017,A1267
82.596,8,38.334,3/31/2017,A1269
54.479,11,36.253,3/31/2017,A127
1.315,1,0.7390000000000001,3/31/2017,A1271
11.0,1,3.94,3/31/2017,A1275
166.532,14,63.443000000000005,3/31/2017,A1277
758.2338,34,535.979,3/31/2017,A1279
115.58200000000001,18,37.833,3/31/2017,A1281
248.705,22,116.347,3/31/2017,A1283
864.075,723,628.205,3/31/2017,A1285
20.868000000000002,4,13.404000000000002,3/31/2017,A1286
241.139,269,113.83200000000001,3/31/2017,A1287
423.405,128,227.749,3/31/2017,A1288
102.92199999999998,22,78.85499999999999,3/31/2017,A1289
2375.529,1584,1608.127,3/31/2017,A129
1241.9920000000002,705,671.668,3/31/2017,A1290
1526.2430000000002,208,909.241,3/31/2017,A1291
2.0909999999999997,1,1.33,3/31/2017,A1292
153.833,106,92.488,3/31/2017,A1293
397.9989999999999,310,157.04500000000002,3/31/2017,A1294
71.6312,61,49.05199999999999,3/31/2017,A1295
412.1512,386,234.648,3/31/2017,A1296
3.636,2,0.0,3/31/2017,A1297
45.783,18,15.51,3/31/2017,A1299
61.7648,13,46.550000000000004,3/31/2017,A130
329.658,50,139.31799999999998,3/31/2017,A1300
100.1,15,77.0,3/31/2017,A1301
152.856,36,103.90899999999999,3/31/2017,A1302
25.672,7,11.623999999999999,3/31/2017,A1303
252.705,36,140.581,3/31/2017,A1304
143.2358,21,97.22500000000001,3/31/2017,A1305
1547.0352,1605,1163.5810000000001,3/31/2017,A1306
81.673,8,59.819,3/31/2017,A1307
662.836,135,484.741,3/31/2017,A1308
1042.684,124,809.7160000000001,3/31/2017,A1309
779.505,178,547.5219999999999,3/31/2017,A1310
1018.1907000000002,408,715.879,3/31/2017,A1311
261.9785,59,46.972,3/31/2017,A1312
13.96,2,10.9,3/31/2017,A1313
7.367999999999999,2,4.753,3/31/2017,A1314
238.95,23,108.736,3/31/2017,A1315
1616.535,185,976.0039999999999,3/31/2017,A1316
1560.957,1139,872.8449999999999,3/31/2017,A1318
530.512,47,334.43300000000005,3/31/2017,A1319
5.992999999999999,1,4.61,3/31/2017,A132
156.1268,81,120.032,3/31/2017,A1320
597.6959999999999,190,317.137,3/31/2017,A1321
581.0459999999999,23,455.106,3/31/2017,A1322
51.535,4,38.134,3/31/2017,A1323
152.743,10,118.263,3/31/2017,A1324
143.83700000000002,10,101.626,3/31/2017,A1326
158.805,13,106.343,3/31/2017,A1327
283.5519999999999,65,189.49900000000002,3/31/2017,A133
111.328,19,81.293,3/31/2017,A1330
221.945,57,108.051,3/31/2017,A1332
858.2049999999998,100,408.52599999999995,3/31/2017,A1335
229.83,21,112.072,3/31/2017,A1337
905.72,113,403.6809999999999,3/31/2017,A1339
293.177,28,158.036,3/31/2017,A1341
307.354,40,163.22,3/31/2017,A1343
1675.0044,127,928.2520000000001,3/31/2017,A1345
139.5522,28,89.19800000000001,3/31/2017,A1347
8.208,4,3.696,3/31/2017,A135
65.089,5,33.084,3/31/2017,A1350
69.596,10,33.663000000000004,3/31/2017,A1351
125.258,19,83.414,3/31/2017,A1352
219.9444,169,169.188,3/31/2017,A1353
56.3888,6,43.376000000000005,3/31/2017,A1354
4153.937000000001,477,3177.567999999999,3/31/2017,A1355
139.505,17,112.019,3/31/2017,A1356
58.1542,5,44.733999999999995,3/31/2017,A1357
1498.942,233,937.6080000000001,3/31/2017,A1358
1634.7904999999996,242,1087.0539999999996,3/31/2017,A1359
1036.8319999999999,122,477.626,3/31/2017,A136
84.6738,9,63.018,3/31/2017,A1360
424.69309999999996,62,307.48699999999997,3/31/2017,A1361
719.3342999999999,115,487.48900000000003,3/31/2017,A1362
115.239,11,88.489,3/31/2017,A1363
162.737,28,121.538,3/31/2017,A1365
81.556,13,73.749,3/31/2017,A1367
511.41,71,298.49399999999997,3/31/2017,A137
61.503,10,51.824999999999996,3/31/2017,A1370
234.241,37,133.897,3/31/2017,A1371
3056.5759999999996,382,2245.308,3/31/2017,A1373
15.35,3,14.033,3/31/2017,A1374
8253.338,1798,5540.702,3/31/2017,A1376
561.552,71,374.69699999999995,3/31/2017,A1377
216.6923,23,151.266,3/31/2017,A1378
76.87700000000001,11,40.553000000000004,3/31/2017,A1379
951.1227000000001,204,742.006,3/31/2017,A138
140.69099999999997,14,78.84100000000001,3/31/2017,A1380
93.476,14,37.440000000000005,3/31/2017,A1381
164.4613,21,105.38600000000001,3/31/2017,A1382
85.016,12,39.402,3/31/2017,A1383
147.094,16,66.923,3/31/2017,A1384
126.678,13,45.009,3/31/2017,A1385
60.3781,5,29.272000000000002,3/31/2017,A1386
78.187,28,43.706,3/31/2017,A1387
190.96869999999998,32,119.64300000000001,3/31/2017,A1388
94.447,8,46.699,3/31/2017,A1389
1350.5479,51,1038.883,3/31/2017,A1390
125.476,13,33.082,3/31/2017,A1391
734.7860000000002,44,523.74,3/31/2017,A1392
781.109,157,426.8330000000001,3/31/2017,A1393
67.654,14,45.24,3/31/2017,A1394
646.8249999999999,73,225.167,3/31/2017,A1395
478.617,374,239.089,3/31/2017,A1396
429.1409,374,228.841,3/31/2017,A1397
470.38430000000005,72,247.24100000000007,3/31/2017,A1398
1159.0388,56,817.5459999999998,3/31/2017,A1399
1680.664,373,796.007,3/31/2017,A140
200.5009,17,149.137,3/31/2017,A1400
1691.5261999999998,108,1301.174,3/31/2017,A1401
1128.2202,104,820.044,3/31/2017,A1402
157.41800000000003,36,16.38,3/31/2017,A1403
153.52240000000003,11,103.311,3/31/2017,A1404
173.6859,24,103.647,3/31/2017,A1405
677.6897,31,511.59000000000003,3/31/2017,A1406
211.50099999999995,46,97.017,3/31/2017,A1407
76.07520000000001,4,55.771,3/31/2017,A1408
1394.2519000000002,69,1057.1930000000004,3/31/2017,A1409
965.8028,74,727.0949999999999,3/31/2017,A1410
241.529,38,155.14200000000002,3/31/2017,A1411
27.148,2,12.54,3/31/2017,A1412
19.423000000000002,3,10.790999999999999,3/31/2017,A1413
181.61600000000004,15,126.764,3/31/2017,A1414
89.83,13,69.385,3/31/2017,A1415
283.74019999999996,27,203.378,3/31/2017,A1416
7.186,2,1.09,3/31/2017,A1417
244.201,15,145.37699999999998,3/31/2017,A142
730.3299999999999,219,502.6,3/31/2017,A1422
233.826,46,145.8,3/31/2017,A1423
2453.08,351,1491.6710000000005,3/31/2017,A1425
66.79799999999999,22,49.96600000000001,3/31/2017,A1426
122.906,19,82.83600000000001,3/31/2017,A1427
169.61,34,64.403,3/31/2017,A1428
62.19520000000001,19,34.411,3/31/2017,A1429
5.065,1,4.3839999999999995,3/31/2017,A143
72.53099999999999,9,56.93499999999999,3/31/2017,A1430
83.00899999999999,29,37.9,3/31/2017,A1431
5.695,1,3.01,3/31/2017,A1432
16.032,2,7.107,3/31/2017,A1433
44.777,14,1.695,3/31/2017,A1434
53.86,7,47.33,3/31/2017,A1435
2097.071900000001,351,1280.795,3/31/2017,A1436
50.558,10,22.810000000000002,3/31/2017,A1437
145.6629,35,78.62899999999999,3/31/2017,A1438
471.5511,197,274.065,3/31/2017,A1439
239.52599999999998,61,109.978,3/31/2017,A144
829.0323000000001,73,272.9840000000001,3/31/2017,A1440
1749.6928999999998,437,728.835,3/31/2017,A1441
91.926,11,55.440000000000005,3/31/2017,A1442
6032.860800000002,2576,2795.0190000000002,3/31/2017,A1443
1898.5771000000002,580,732.4619999999999,3/31/2017,A1444
605.304,65,313.33099999999996,3/31/2017,A1445
408.896,46,261.61199999999997,3/31/2017,A1446
189.90400000000002,21,121.724,3/31/2017,A1447
126.51100000000001,36,36.1,3/31/2017,A1448
932.483,42,194.279,3/31/2017,A1449
93.102,6,61.349,3/31/2017,A145
26.659000000000002,6,7.879,3/31/2017,A1450
1322.4274,186,706.8000000000001,3/31/2017,A1451
194.183,45,73.92200000000001,3/31/2017,A1452
426.63019999999995,162,220.881,3/31/2017,A1453
227.376,67,96.56,3/31/2017,A1454
210.392,42,134.15699999999998,3/31/2017,A1455
442.75399999999996,81,250.579,3/31/2017,A1456
1105.7542,563,563.5889999999999,3/31/2017,A1457
25.461,8,4.873,3/31/2017,A1458
212.22600000000003,20,102.51399999999998,3/31/2017,A1459
111.725,8,49.132000000000005,3/31/2017,A146
98.609,7,47.701,3/31/2017,A1460
111.50019999999999,6,86.196,3/31/2017,A1461
9.666,1,3.437,3/31/2017,A1462
292.772,22,193.453,3/31/2017,A1463
1.252,1,0.846,3/31/2017,A1464
5.22,1,3.1630000000000003,3/31/2017,A1465
655.9943000000002,156,247.22400000000002,3/31/2017,A1466
668.9242,177,365.909,3/31/2017,A1467
1015.2159,28,768.6199999999999,3/31/2017,A1468
477.73909999999995,92,188.905,3/31/2017,A1469
102.954,14,68.88600000000001,3/31/2017,A147
4297.445000000001,429,2819.3420000000006,3/31/2017,A1473
779.7560000000001,70,583.3640000000001,3/31/2017,A1474
96.66799999999999,22,40.948,3/31/2017,A1476
510.91099999999994,35,273.377,3/31/2017,A1477
133.459,34,85.246,3/31/2017,A1478
844.4498,56,571.3509999999999,3/31/2017,A1479
105.92,10,74.10300000000001,3/31/2017,A148
119.50800000000001,23,79.85000000000001,3/31/2017,A1480
455.1069999999999,57,284.748,3/31/2017,A1481
53.165800000000004,13,30.42,3/31/2017,A1482
99.11800000000001,5,38.501,3/31/2017,A1483
175.50500000000002,5,36.878,3/31/2017,A1484
24.595,4,15.23,3/31/2017,A1485
394.38199999999995,47,270.29600000000005,3/31/2017,A1486
1319.8228000000001,779,727.6179999999999,3/31/2017,A1487
186.909,22,8.969000000000001,3/31/2017,A1488
353.552,58,193.437,3/31/2017,A1489
65.70100000000001,11,45.096000000000004,3/31/2017,A149
510.433,55,335.93600000000004,3/31/2017,A1490
284.591,61,101.18800000000002,3/31/2017,A1491
416.0169,133,219.01299999999998,3/31/2017,A1492
701.45,22,165.19899999999998,3/31/2017,A1493
919.0062,201,515.824,3/31/2017,A1494
46.726,9,31.365,3/31/2017,A1496
473.0899,156,232.363,3/31/2017,A1497
157.513,49,78.38400000000001,3/31/2017,A1498
116.21090000000001,17,76.376,3/31/2017,A1499
211.46,18,112.517,3/31/2017,A150
61.605,5,47.483000000000004,3/31/2017,A1500
389.84200000000004,133,207.89600000000002,3/31/2017,A1501
2132.323,468,1240.6570000000004,3/31/2017,A1502
20.933000000000003,27,13.43,3/31/2017,A1503
1192.2432,138,629.8090000000001,3/31/2017,A1504
2302.969,1141,984.177,3/31/2017,A1505
648.7052,57,499.004,3/31/2017,A1506
55.622,9,19.102999999999998,3/31/2017,A1507
101.52199999999999,13,50.897,3/31/2017,A1508
684.4729,493,354.839,3/31/2017,A1509
446.01200000000006,33,270.555,3/31/2017,A151
106.086,19,97.781,3/31/2017,A1510
117.31400000000001,13,64.752,3/31/2017,A1511
161.481,19,80.273,3/31/2017,A1512
942.538,167,332.105,3/31/2017,A1513
133.98800000000003,16,91.97099999999999,3/31/2017,A1515
215.73669999999998,23,155.343,3/31/2017,A1516
27.971999999999998,4,17.85,3/31/2017,A1517
406.368,50,294.38800000000003,3/31/2017,A1518
128.29500000000002,12,68.887,3/31/2017,A1519
299.142,37,208.46599999999998,3/31/2017,A1520
723.8969999999999,88,508.213,3/31/2017,A1521
13856.535099999997,1813,9128.248,3/31/2017,A1522
22426.065999999995,3451,14477.045999999993,3/31/2017,A1523
39416.42870000001,11787,24339.206,3/31/2017,A1524
3253.2712,905,1929.34,3/31/2017,A1525
57.083,8,24.814999999999998,3/31/2017,A1527
424.187,36,231.26600000000002,3/31/2017,A1528
320.61800000000005,33,242.448,3/31/2017,A1529
1.5,2,0.837,3/31/2017,A1530
248.94209999999998,23,148.97199999999998,3/31/2017,A1531
746.0783,69,552.8050000000001,3/31/2017,A1532
33.584,4,13.947000000000001,3/31/2017,A1533
229.30800000000002,59,158.82499999999996,3/31/2017,A1534
300.34700000000004,67,56.487,3/31/2017,A1535
1210.5539999999996,135,860.2639999999999,3/31/2017,A1543
9995.919299999998,1357,5567.567,3/31/2017,A1544
181.973,18,122.543,3/31/2017,A1551
351.75200000000007,35,186.697,3/31/2017,A1552
76.57,9,51.483,3/31/2017,A1553
50.9319,4,28.586,3/31/2017,A1554
173.152,16,110.97899999999998,3/31/2017,A1555
622.5784,51,378.58000000000004,3/31/2017,A1556
87.86699999999999,9,57.998,3/31/2017,A1557
28.115,4,19.44,3/31/2017,A1558
55.042,14,12.24,3/31/2017,A1559
75.34500000000001,13,36.614999999999995,3/31/2017,A1560
106.651,14,75.08,3/31/2017,A1561
195.521,25,133.78799999999998,3/31/2017,A1562
238.063,21,93.04,3/31/2017,A1564
9.965,1,8.988,3/31/2017,A1565
1020.4539000000001,126,673.0529999999999,3/31/2017,A1566
66.835,9,34.344,3/31/2017,A1567
564.575,89,399.106,3/31/2017,A1568
20.415999999999997,5,11.780000000000001,3/31/2017,A157
685.1279999999999,146,428.014,3/31/2017,A1570
271.296,40,67.874,3/31/2017,A1571
624.5488,38,450.373,3/31/2017,A1572
216.50599999999997,19,0.0,3/31/2017,A1574
192.555,9,129.857,3/31/2017,A158
353.37879999999996,34,202.705,3/31/2017,A1580
292.218,47,145.697,3/31/2017,A1581
200.31599999999997,34,154.62400000000002,3/31/2017,A1582
208.99370000000002,96,77.586,3/31/2017,A1583
195.0639,76,54.193,3/31/2017,A1584
19.668,3,10.487,3/31/2017,A1586
0.616,1,0.33399999999999996,3/31/2017,A1587
25.551,4,9.771,3/31/2017,A1588
309.709,33,188.984,3/31/2017,A1590
233.5122,34,125.125,3/31/2017,A1591
38.633,10,7.988999999999999,3/31/2017,A1592
31.472799999999996,5,11.911000000000001,3/31/2017,A1593
93.268,20,56.156,3/31/2017,A1594
35.239,7,12.24,3/31/2017,A1596
83.8312,38,61.508,3/31/2017,A1597
2590.5303000000004,191,1862.43,3/31/2017,A1598
1.395,1,0.9329999999999999,3/31/2017,A1600
17.042,5,11.99,3/31/2017,A1601
1924.1958,189,1323.417,3/31/2017,A1602
40.787,11,17.881,3/31/2017,A1603
314.6718,21,221.72699999999998,3/31/2017,A1604
161.3609,23,123.58699999999999,3/31/2017,A1605
157.28740000000005,39,91.37599999999999,3/31/2017,A1606
228.43520000000004,56,115.46899999999997,3/31/2017,A1607
7.754,4,4.994,3/31/2017,A1608
1868.8294000000003,353,781.012,3/31/2017,A1609
1119.8129999999999,130,776.754,3/31/2017,A161
98.07570000000001,43,43.968,3/31/2017,A1610
248.8108,80,137.452,3/31/2017,A1611
2158.231,155,1509.6909999999998,3/31/2017,A1612
1060.1881999999996,204,589.3019999999999,3/31/2017,A1613
179.898,10,73.03699999999999,3/31/2017,A1615
75.05630000000001,11,51.01199999999999,3/31/2017,A1616
264.057,35,120.194,3/31/2017,A1617
211.3967,26,72.814,3/31/2017,A1618
207.17399999999998,37,49.406,3/31/2017,A1619
229.949,26,77.78,3/31/2017,A1620
461.9958,79,242.53500000000003,3/31/2017,A1621
336.64599999999996,75,239.848,3/31/2017,A1622
159.99020000000002,27,91.427,3/31/2017,A1623
52.210899999999995,14,18.570999999999998,3/31/2017,A1624
74.39699999999999,33,47.269999999999996,3/31/2017,A1625
5056.9489,210,3659.779,3/31/2017,A1626
6147.968499999999,602,3628.4719999999998,3/31/2017,A1627
525.2147,59,397.77199999999993,3/31/2017,A1628
327.581,96,94.27699999999999,3/31/2017,A1629
203.3769,56,144.658,3/31/2017,A1630
2395.3566999999994,909,1279.5340000000006,3/31/2017,A1631
645.7492,348,497.371,3/31/2017,A1632
504.403,275,293.70599999999996,3/31/2017,A1633
191.994,45,40.50900000000001,3/31/2017,A1634
782.539,263,337.889,3/31/2017,A1635
90.9132,90,39.931,3/31/2017,A1636
977.7395999999999,426,656.83,3/31/2017,A1637
203.436,21,155.89600000000002,3/31/2017,A1638
1000.2161000000001,289,503.751,3/31/2017,A1639
34.790000000000006,11,12.015,3/31/2017,A1640
101.19300000000001,10,59.687000000000005,3/31/2017,A1641
274.42300000000006,37,122.667,3/31/2017,A1642
1154.2081999999998,103,810.7620000000001,3/31/2017,A1643
43.531,5,18.989,3/31/2017,A1644
481.598,39,240.47099999999998,3/31/2017,A1645
353.04320000000007,32,234.061,3/31/2017,A1646
891.0148,55,618.443,3/31/2017,A1647
177.89109999999997,18,96.78899999999999,3/31/2017,A1648
1449.7739000000001,125,852.6459999999998,3/31/2017,A1649
2823.6229000000017,335,1602.099,3/31/2017,A1650
5304.954099999997,460,3237.4419999999996,3/31/2017,A1651
674.2891999999998,69,387.24099999999993,3/31/2017,A1652
1149.1323000000002,77,698.5379999999999,3/31/2017,A1653
2543.8289000000004,192,1703.9739999999993,3/31/2017,A1654
4488.619100000001,342,2723.254999999999,3/31/2017,A1655
617.6018,80,383.0250000000001,3/31/2017,A1656
738.3320000000001,47,555.803,3/31/2017,A1657
154.45200000000003,27,60.144999999999996,3/31/2017,A1658
515.4603999999999,41,396.514,3/31/2017,A1659
76.50680000000001,19,57.42399999999999,3/31/2017,A1660
1386.8059999999998,51,45.54600000000001,3/31/2017,A1661
77.4898,6,50.749,3/31/2017,A1662
123.664,10,11.67,3/31/2017,A1663
57.82899999999999,17,21.148999999999997,3/31/2017,A1664
6.317000000000001,3,1.275,3/31/2017,A1665
372.9853,87,176.022,3/31/2017,A1666
122.693,25,63.519000000000005,3/31/2017,A1667
4.103999999999999,2,1.968,3/31/2017,A1668
19.548,2,9.318999999999999,3/31/2017,A1669
254.92209999999997,81,100.093,3/31/2017,A167
615.66,53,477.404,3/31/2017,A1672
4141.7937999999995,526,2850.227000000001,3/31/2017,A1678
4558.094,1033,2053.8499999999995,3/31/2017,A168
17.195,5,11.087,3/31/2017,A1680
576.1127,37,395.14599999999996,3/31/2017,A1689
999.6990000000001,989,392.83599999999996,3/31/2017,A169
3.503,3,1.518,3/31/2017,A170
1529.3129999999999,220,1036.022,3/31/2017,A1700
123.382,15,97.93700000000001,3/31/2017,A1701
994.2871000000002,95,727.5239999999999,3/31/2017,A1703
566.7921000000001,72,410.50199999999995,3/31/2017,A1704
474.99269999999996,67,347.5729999999999,3/31/2017,A1705
8.352,2,7.041,3/31/2017,A1706
5.562,1,4.848,3/31/2017,A1708
156.088,22,93.02100000000002,3/31/2017,A1709
486.832,136,272.83600000000007,3/31/2017,A171
142.724,20,82.02100000000002,3/31/2017,A1711
76.4182,9,57.346999999999994,3/31/2017,A1712
121.56299999999999,14,96.603,3/31/2017,A1719
107.90599999999999,25,76.233,3/31/2017,A172
0.59,1,0.43,3/31/2017,A1720
53.56,3,38.94,3/31/2017,A1724
583.6437000000001,58,446.556,3/31/2017,A1725
1457.7606,206,957.998,3/31/2017,A1727
65.233,7,30.014,3/31/2017,A1729
3.053,1,1.9769999999999999,3/31/2017,A173
69.99600000000001,8,33.649,3/31/2017,A1730
235.58599999999998,21,133.707,3/31/2017,A1731
1.051,3,0.0,3/31/2017,A1732
58.55,9,33.46,3/31/2017,A1733
36.935,5,0.0,3/31/2017,A1734
57.134,6,18.503999999999998,3/31/2017,A1735
233.4021,9,148.781,3/31/2017,A1739
429.06100000000004,45,179.779,3/31/2017,A174
50.409,2,29.981,3/31/2017,A1740
118.655,16,73.38,3/31/2017,A1741
64.321,17,34.45,3/31/2017,A1742
2573.2319,244,1836.0680000000004,3/31/2017,A1743
93.09499999999998,80,67.01,3/31/2017,A1744
77.89040000000001,36,61.32900000000001,3/31/2017,A1745
57.711999999999996,73,46.059999999999995,3/31/2017,A1746
55.513,26,12.282,3/31/2017,A1747
561.674,491,264.179,3/31/2017,A1748
563.881,380,273.574,3/31/2017,A1749
30.0132,13,17.485,3/31/2017,A1750
22.227,20,3.376,3/31/2017,A1751
45.30199999999999,4,31.853,3/31/2017,A1754
35.69,3,22.4,3/31/2017,A1755
34.455,3,25.909,3/31/2017,A1756
42.619,5,30.529999999999998,3/31/2017,A1757
31.674,2,24.8,3/31/2017,A1758
547.4060000000001,274,284.93399999999997,3/31/2017,A177
218.6,26,123.17899999999997,3/31/2017,A1771
5.3404,1,4.1080000000000005,3/31/2017,A1772
85.807,9,30.784,3/31/2017,A1777
66.15899999999999,9,55.035,3/31/2017,A1779
50.548,19,16.43,3/31/2017,A178
101.5959,9,38.696,3/31/2017,A1782
60.51,6,49.693999999999996,3/31/2017,A1790
957.4670000000001,47,665.5260000000001,3/31/2017,A1793
59.52,136,19.863,3/31/2017,A1794
100.323,18,39.391,3/31/2017,A1796
121.619,21,71.683,3/31/2017,A1797
160.22,25,99.88199999999999,3/31/2017,A180
92.26700000000001,12,57.057,3/31/2017,A1800
79.032,10,51.363,3/31/2017,A1803
1.315,1,0.46799999999999997,3/31/2017,A1804
55.506,9,43.68,3/31/2017,A1805
82.059,11,36.87,3/31/2017,A1807
20.629,5,14.333,3/31/2017,A181
12661.011499999999,352,10299.239999999998,3/31/2017,A1815
15032.913,4912,11686.916000000001,3/31/2017,A1819
1457.905,923,572.404,3/31/2017,A182
1666.951,1647,1007.7330000000001,3/31/2017,A1827
9055.99,1306,3646.933,3/31/2017,A1832
981.092,1239,676.368,3/31/2017,A1835
1021.0189999999999,1177,101.834,3/31/2017,A1838
97.18200000000002,12,56.833999999999996,3/31/2017,A185
5.55,3,3.4,3/31/2017,A186
383.781,33,220.374,3/31/2017,A192
27.586,5,17.582,3/31/2017,A193
8.855,1,4.446000000000001,3/31/2017,A194
